Quantity,Discount,Sales,Category_Office Supplies,Category_Technology,Segment_Corporate,Segment_Home Office
4,0.2,31.776,True,False,True,False
5,0.7,9.555,True,False,False,False
2,0.2,487.984,True,False,False,False
1,0.2,5.56,False,True,False,False
5,0.0,217.85,True,False,False,False
3,0.2,40.776,True,False,True,False
8,0.2,63.936,False,True,True,False
5,0.0,142.4,False,False,False,False
2,0.0,7.16,True,False,False,False
12,0.2,681.408,False,False,False,True
2,0.0,3.52,True,False,False,True
1,0.0,5.58,True,False,False,True
1,0.0,36.32,False,True,False,True
7,0.2,2060.744,True,False,False,False
3,0.2,52.272,True,False,True,False
7,0.2,213.136,True,False,True,False
2,0.0,69.52,True,False,True,False
8,0.0,763.44,True,False,True,False
4,0.2,9.216,True,False,False,True
7,0.4,41.958,False,True,False,True
2,0.2,89.568,True,False,False,True
3,0.2,22.248,True,False,False,True
4,0.2,334.88,True,False,False,True
7,0.2,148.288,False,False,False,True
1,0.2,4.624,True,False,False,True
7,0.2,178.92,False,True,False,True
7,0.7,69.888,True,False,False,True
2,0.2,487.984,True,False,False,False
2,0.0,47.3,True,False,False,False
1,0.0,4.13,True,False,False,False
5,0.2,155.12,True,False,False,False
1,0.0,6.48,True,False,False,True
4,0.0,15.52,True,False,False,True
2,0.7,2.946,True,False,False,False
6,0.2,55.104,True,False,False,False
6,0.0,104.88,False,True,False,False
5,0.0,34.7,True,False,False,False
4,0.0,33.72,True,False,False,False
3,0.0,14.94,True,False,False,False
9,0.0,638.73,True,False,False,False
2,0.2,113.568,True,False,True,False
1,0.2,9.096,False,True,True,False
3,0.2,8.688,True,False,True,False
4,0.2,30.88,False,False,True,False
3,0.2,6.408,False,False,True,False
5,0.2,33.8,True,False,True,False
3,0.0,377.97,False,True,False,True
10,0.0,258.9,False,True,False,True
2,0.0,24.56,True,False,False,True
7,0.2,27.888,True,False,False,False
4,0.7,6.456,True,False,False,False
3,0.2,52.68,False,True,False,False
5,0.2,13.88,True,False,False,False
10,0.2,103.92,False,True,False,False
5,0.2,11.52,True,False,False,False
2,0.2,10.368,True,False,False,False
3,0.2,39.072,True,False,False,False
1,0.2,8.872,True,False,False,True
6,0.7,121.104,True,False,False,True
2,0.3,127.372,False,False,False,False
3,0.2,47.952,True,False,False,False
2,0.0,44.46,False,False,True,False
4,0.0,15.8,True,False,False,False
3,0.0,464.97,False,True,False,False
2,0.0,181.96,False,False,False,False
3,0.0,12.39,True,False,False,False
3,0.0,84.09,True,False,False,False
4,0.0,79.36,True,False,False,False
9,0.0,153.36,True,False,False,False
6,0.0,43.68,True,False,False,False
7,0.0,98.21,True,False,False,False
3,0.0,9.84,True,False,False,False
2,0.7,2.694,True,False,False,False
6,0.2,25.344,True,False,False,False
5,0.2,43.92,True,False,False,False
2,0.7,59.994,False,True,True,False
1,0.2,439.992,False,True,True,False
5,0.2,87.96,False,True,True,False
4,0.2,15.488,False,False,True,False
7,0.0,232.96,True,False,True,False
6,0.0,66.54,True,False,True,False
3,0.0,43.26,True,False,True,False
2,0.0,141.96,False,False,False,True
5,0.2,79.4,True,False,True,False
4,0.0,163.96,False,True,False,True
1,0.0,37.93,False,False,True,False
2,0.2,15.168,False,False,True,False
6,0.0,24.78,True,False,True,False
3,0.0,19.14,True,False,True,False
3,0.0,899.97,False,True,True,False
5,0.0,32.4,True,False,True,False
3,0.2,23.832,True,False,False,False
2,0.6,6.368,False,False,True,False
3,0.8,34.176,True,False,True,False
7,0.2,5.544,False,True,True,False
3,0.2,510.24,False,False,True,False
5,0.0,204.95,True,False,True,False
1,0.0,11.54,False,True,False,False
3,0.0,162.6,False,False,False,False
2,0.0,45.68,True,False,False,False
5,0.2,603.92,False,False,False,False
5,0.0,23.55,True,False,False,True
2,0.0,5.04,True,False,False,False
5,0.0,249.95,False,True,False,False
5,0.0,33.4,True,False,True,False
4,0.0,18.92,False,False,False,True
2,0.0,15.42,True,False,False,True
8,0.2,35.712,True,False,False,False
5,0.7,551.985,True,False,True,False
3,0.2,7.056,True,False,False,False
2,0.2,18.72,True,False,True,False
2,0.0,360.38,True,False,False,False
2,0.0,11.16,True,False,False,False
3,0.0,14.94,True,False,False,False
2,0.0,41.96,True,False,True,False
7,0.0,636.86,True,False,True,False
1,0.0,499.99,False,True,True,False
7,0.0,1259.93,False,True,True,False
4,0.0,65.08,True,False,True,False
1,0.0,26.38,True,False,False,False
3,0.0,71.97,False,False,False,False
2,0.0,129.98,False,True,False,False
2,0.0,32.54,True,False,False,False
1,0.0,10.9,False,True,False,False
2,0.0,59.98,False,True,False,False
1,0.1,61.929,True,False,False,False
4,0.0,16.52,True,False,False,False
9,0.0,60.12,True,False,False,False
3,0.2,49.536,True,False,False,False
3,0.0,11.85,True,False,False,False
5,0.0,118.25,True,False,False,False
3,0.0,368.97,False,False,False,False
2,0.0,198.46,False,False,True,False
4,0.0,321.92,True,False,True,False
2,0.2,879.984,False,True,True,False
5,0.0,28.4,True,False,True,False
3,0.2,230.28,False,False,True,False
3,0.0,116.28,True,False,True,False
2,0.2,841.568,True,False,True,False
5,0.0,354.9,True,False,True,False
7,0.2,42.784,True,False,True,False
5,0.3,563.43,False,False,True,False
7,0.2,111.104,True,False,False,False
2,0.0,11.68,True,False,True,False
2,0.0,16.9,True,False,True,False
2,0.0,24.4,False,False,True,False
5,0.0,87.6,True,False,False,False
2,0.0,241.96,False,False,True,False
3,0.0,8.52,True,False,True,False
3,0.8,1.788,True,False,False,False
2,0.3,99.372,False,False,True,False
1,0.2,1.344,True,False,True,False
5,0.2,119.96,False,True,False,True
9,0.2,1013.832,False,False,True,False
2,0.2,1.984,True,False,True,False
6,0.2,2003.52,False,False,False,False
2,0.2,82.368,True,False,True,False
3,0.0,62.91,False,True,False,False
3,0.2,6.912,True,False,False,False
3,0.2,383.976,False,True,False,False
2,0.2,10.368,True,False,False,False
7,0.2,335.944,False,True,False,False
6,0.0,665.88,False,False,False,True
3,0.2,71.976,False,True,False,True
2,0.0,37.94,True,False,False,False
2,0.0,273.96,False,True,False,True
3,0.4,269.982,False,True,False,False
3,0.2,8.904,True,False,False,False
4,0.2,720.064,True,False,False,False
2,0.2,41.424,False,True,False,True
2,0.7,3.132,True,False,False,True
7,0.0,1085.42,True,False,True,False
1,0.2,3.912,True,False,False,False
3,0.2,62.376,True,False,False,False
5,0.0,29.05,True,False,False,True
6,0.2,180.96,True,False,False,True
3,0.7,4.419,True,False,True,False
6,0.2,16.032,True,False,True,False
3,0.0,29.79,True,False,False,False
1,0.0,57.23,True,False,False,False
3,0.2,333.0,False,False,False,False
4,0.0,36.44,True,False,False,False
3,0.2,251.64,True,False,False,False
3,0.4,523.764,False,False,True,False
5,0.2,1359.96,False,True,True,False
1,0.2,102.592,False,False,False,False
1,0.2,22.704,False,True,False,False
3,0.2,93.024,True,False,False,False
2,0.2,12.768,True,False,False,False
4,0.2,35.008,True,False,False,False
1,0.2,39.152,True,False,False,False
5,0.2,11.76,True,False,True,False
2,0.7,5.238,True,False,True,False
3,0.7,4.662,True,False,True,False
5,0.2,523.92,False,False,True,False
1,0.2,100.792,False,True,True,False
3,0.2,146.136,False,False,True,False
2,0.0,25.06,True,False,False,False
6,0.2,19.824,True,False,False,False
5,0.2,823.96,False,True,False,False
2,0.2,15.984,True,False,False,False
2,0.0,801.96,False,False,False,False
3,0.0,59.97,False,True,False,False
7,0.0,1056.86,False,False,False,False
3,0.2,12.816,True,False,False,False
3,0.2,314.352,False,False,False,False
2,0.0,18.98,True,False,False,False
6,0.2,18.24,True,False,False,False
6,0.0,991.2,True,False,False,False
2,0.2,879.984,False,True,False,False
9,0.2,12.96,True,False,False,False
10,0.2,107.44,True,False,True,False
5,0.0,1458.65,False,False,True,False
1,0.0,26.64,False,False,True,False
2,0.0,476.8,False,False,True,False
2,0.1,87.444,True,False,True,False
3,0.0,76.14,False,False,False,False
2,0.0,19.96,True,False,False,False
5,0.4,1049.97,False,True,True,False
3,0.3,611.058,False,False,True,False
2,0.2,2.368,True,False,True,False
3,0.2,19.008,True,False,True,False
2,0.2,911.984,False,True,False,False
3,0.2,674.352,False,False,False,False
9,0.0,134.01,False,False,False,False
3,0.0,170.97,False,True,False,False
3,0.2,170.352,False,False,True,False
2,0.2,7.184,True,False,True,False
2,0.0,6.28,True,False,True,False
2,0.0,480.74,True,False,True,False
6,0.15,616.998,False,False,True,False
5,0.0,141.4,True,False,True,False
3,0.0,501.81,True,False,False,True
4,0.0,691.96,True,False,False,False
5,0.0,34.95,False,True,False,False
7,0.0,85.96,True,False,True,False
2,0.0,85.3,False,False,False,True
8,0.8,33.568,True,False,False,False
1,0.0,4.95,False,False,False,True
5,0.0,26.4,True,False,False,True
3,0.8,3.564,True,False,False,False
5,0.2,823.96,False,True,False,False
3,0.2,10.272,True,False,False,False
7,0.2,447.944,False,True,False,False
3,0.5,480.96,False,False,False,True
1,0.2,124.792,False,True,False,True
3,0.2,40.176,True,False,False,False
3,0.2,10.896,True,False,False,False
4,0.0,10.64,True,False,False,False
5,0.6,151.96,False,False,False,False
2,0.0,238.0,False,True,False,False
6,0.0,155.34,False,True,False,False
9,0.0,148.32,False,True,False,False
1,0.2,240.784,False,False,False,False
7,0.2,191.968,False,False,False,False
2,0.0,11.56,True,False,False,False
4,0.0,11.8,True,False,False,False
3,0.2,842.352,False,False,False,False
3,0.2,23.472,True,False,False,False
7,0.7,86.058,True,False,False,False
2,0.2,108.784,False,True,False,False
3,0.2,10.272,True,False,False,False
5,0.7,38.19,True,False,False,False
4,0.2,49.632,True,False,True,False
4,0.2,52.096,True,False,True,False
2,0.2,9.568,True,False,False,False
2,0.2,82.368,True,False,False,False
6,0.2,364.704,False,False,False,False
4,0.2,40.256,False,False,False,False
3,0.2,4.368,True,False,True,False
4,0.8,12.128,True,False,False,False
3,0.0,134.85,False,True,False,False
2,0.0,8.56,True,False,False,False
3,0.0,239.97,False,True,False,False
2,0.0,356.94,True,False,False,False
2,0.0,659.9,False,True,True,False
6,0.2,1684.752,False,False,True,False
8,0.0,559.92,False,True,True,False
7,0.2,279.944,False,True,False,False
5,0.8,9.98,True,False,False,True
5,0.0,48.9,False,True,False,True
3,0.2,3.552,True,False,True,False
3,0.2,15.552,True,False,True,False
2,0.2,2.368,True,False,False,False
2,0.2,127.984,False,True,False,False
2,0.2,10.368,True,False,True,False
2,0.2,47.984,False,True,False,True
14,0.0,270.34,True,False,False,True
7,0.2,98.112,True,False,False,True
4,0.2,563.808,True,False,False,True
4,0.7,10.428,True,False,False,True
4,0.2,547.136,False,False,False,True
5,0.4,14.85,False,True,False,True
2,0.4,41.988,False,True,False,True
1,0.2,7.584,False,False,False,True
5,0.5,352.45,False,False,False,True
3,0.2,470.376,False,True,False,False
3,0.0,19.44,True,False,True,False
2,0.0,9.82,False,False,True,False
5,0.5,801.6,False,False,False,False
2,0.2,161.568,False,False,False,False
2,0.2,16.096,True,False,False,False
4,0.7,7.656,True,False,False,False
3,0.2,311.976,False,False,False,False
4,0.0,61.68,True,False,True,False
4,0.0,63.96,True,False,True,False
3,0.2,359.976,False,True,False,False
6,0.2,25.344,True,False,False,False
5,0.2,26.72,True,False,False,False
2,0.0,30.28,True,False,False,False
3,0.0,57.93,True,False,False,False
2,0.0,35.34,False,False,False,False
5,0.2,137.24,True,False,False,False
5,0.32,241.332,False,False,False,False
1,0.2,5.184,True,False,False,False
7,0.2,145.544,True,False,False,False
3,0.2,5.472,True,False,True,False
2,0.2,47.984,False,True,True,False
5,0.0,9.4,True,False,False,False
5,0.0,74.0,True,False,False,False
2,0.2,201.584,False,True,False,False
3,0.2,28.752,True,False,False,False
3,0.2,27.216,True,False,False,False
2,0.3,197.372,False,False,False,False
5,0.0,1424.9,False,False,False,False
2,0.0,14.56,False,False,False,False
1,0.2,3.048,True,False,False,False
5,0.2,25.92,True,False,False,False
7,0.0,835.17,True,False,False,False
3,0.0,17.34,True,False,False,False
1,0.2,44.384,True,False,False,False
1,0.2,2.944,True,False,False,False
2,0.2,6.368,True,False,False,True
2,0.2,48.848,True,False,False,True
2,0.2,19.648,True,False,False,True
6,0.3,255.108,False,False,False,True
2,0.2,17.248,True,False,False,False
2,0.2,159.984,False,True,True,False
2,0.0,12.7,True,False,False,False
1,0.0,5.47,False,False,False,False
4,0.0,79.36,True,False,False,False
3,0.0,22.14,False,False,False,False
3,0.7,11.277,True,False,False,False
2,0.2,4.448,True,False,False,False
3,0.2,44.76,False,False,False,False
6,0.0,38.28,True,False,True,False
5,0.0,149.95,False,True,True,False
3,0.0,12.84,True,False,False,True
3,0.0,44.67,False,False,False,True
3,0.2,7.872,True,False,False,False
3,0.2,7.872,True,False,True,False
4,0.0,88.04,True,False,False,False
7,0.7,40.635,True,False,False,True
8,0.8,5.728,True,False,True,False
10,0.2,42.24,True,False,True,False
9,0.0,53.82,True,False,False,False
4,0.0,79.36,True,False,False,True
2,0.0,13.48,True,False,False,False
5,0.2,29.8,True,False,False,False
8,0.0,414.0,False,False,False,False
7,0.2,41.328,True,False,False,False
4,0.0,39.92,False,False,False,False
3,0.0,8.94,True,False,False,True
2,0.2,84.784,False,True,False,True
2,0.4,53.316,False,False,True,False
3,0.0,56.52,True,False,True,False
3,0.0,22.77,False,False,False,True
4,0.2,287.968,False,False,False,False
5,0.2,2799.96,False,True,False,False
1,0.0,48.94,True,False,False,False
3,0.15,257.499,False,False,False,False
4,0.0,2591.56,True,False,False,True
5,0.0,41.95,True,False,False,True
5,0.2,79.12,False,False,True,False
2,0.0,52.96,False,False,False,False
3,0.2,286.344,True,False,False,False
3,0.2,63.552,False,False,True,False
3,0.2,41.376,True,False,True,False
6,0.2,172.704,True,False,True,False
3,0.0,512.94,False,False,False,False
7,0.0,860.93,False,False,False,False
5,0.0,769.95,False,True,False,False
1,0.0,14.98,True,False,False,False
6,0.0,373.08,False,False,False,False
5,0.2,231.92,False,False,True,False
11,0.0,63.47,False,False,False,True
5,0.0,345.0,False,True,False,True
3,0.3,637.896,False,False,False,False
3,0.4,287.91,False,True,False,False
3,0.2,36.6,True,False,False,False
1,0.0,1.78,True,False,False,False
4,0.0,25.92,True,False,False,False
6,0.0,101.94,False,True,False,False
2,0.2,6.848,True,False,True,False
11,0.0,474.43,False,False,False,False
2,0.2,8.448,True,False,False,False
4,0.2,39.296,True,False,False,False
4,0.0,17.12,True,False,False,True
3,0.0,542.94,True,False,False,False
3,0.0,8.64,True,False,False,False
5,0.0,193.8,True,False,False,False
5,0.0,21.4,True,False,False,False
2,0.0,97.88,True,False,False,False
9,0.0,251.91,False,True,False,False
3,0.0,25.86,True,False,False,False
3,0.3,170.058,False,False,False,False
3,0.4,82.782,False,True,False,False
5,0.3,853.93,False,False,False,False
5,0.15,556.665,False,False,True,False
4,0.2,95.84,False,True,True,False
4,0.2,29.664,True,False,True,False
7,0.2,9.184,True,False,True,False
2,0.2,153.584,False,True,True,False
8,0.8,12.864,True,False,True,False
3,0.0,479.97,False,True,False,False
4,0.0,232.88,False,False,False,False
6,0.0,236.88,True,False,False,True
5,0.0,29.9,True,False,False,True
4,0.0,100.0,False,True,False,True
3,0.7,18.693,True,False,True,False
6,0.2,383.952,False,True,True,False
2,0.2,24.816,True,False,False,False
5,0.0,24.9,False,False,True,False
4,0.0,21.12,True,False,True,False
6,0.2,767.952,False,True,True,False
3,0.2,14.352,True,False,True,False
3,0.2,191.976,False,True,True,False
9,0.0,274.77,True,False,True,False
6,0.0,70.56,False,False,True,False
5,0.0,204.85,False,False,False,False
3,0.8,9.156,True,False,True,False
2,0.8,23.992,True,False,False,False
3,0.0,80.88,True,False,True,False
10,0.0,599.9,False,True,True,False
3,0.0,276.69,False,False,False,False
2,0.1,172.764,False,False,False,False
3,0.2,4.224,True,False,True,False
2,0.4,409.272,False,False,True,False
11,0.2,55.44,True,False,True,False
4,0.2,20.928,True,False,True,False
6,0.2,1801.632,True,False,True,False
1,0.4,67.176,False,False,True,False
5,0.2,646.2,True,False,False,False
7,0.2,72.744,False,True,False,False
3,0.2,572.16,False,False,False,False
3,0.2,68.112,False,True,False,False
3,0.2,25.032,True,False,True,False
1,0.2,39.992,False,True,False,False
9,0.2,20.016,True,False,False,False
1,0.2,3.104,True,False,False,False
5,0.2,7.52,True,False,True,False
3,0.2,10.272,True,False,True,False
12,0.2,47.808,True,False,True,False
9,0.2,978.84,False,True,True,False
9,0.8,13.14,True,False,False,False
4,0.8,10.024,True,False,False,False
2,0.32,156.3728,False,False,False,False
2,0.0,999.98,False,True,False,True
6,0.0,821.94,False,True,False,True
4,0.2,220.064,False,False,False,False
4,0.2,339.136,False,False,False,False
2,0.0,7.04,True,False,True,False
4,0.0,5.04,True,False,True,False
3,0.0,116.28,True,False,True,False
3,0.2,47.976,False,True,False,False
9,0.2,60.048,True,False,True,False
1,0.7,5.022,True,False,True,False
3,0.8,182.994,True,False,True,False
3,0.2,10.272,True,False,True,False
3,0.7,7.857,True,False,False,True
2,0.2,302.384,False,True,True,False
3,0.2,20.952,True,False,True,False
3,0.2,11.784,True,False,True,False
9,0.0,638.82,False,False,False,False
2,0.0,20.7,True,False,True,False
3,0.0,10.95,True,False,True,False
3,0.2,14.352,True,False,True,False
2,0.2,221.024,True,False,False,False
7,0.0,3080.0,False,True,False,False
4,0.0,79.96,False,True,False,False
3,0.0,587.97,False,True,False,False
5,0.0,32.4,True,False,False,False
5,0.0,404.9,True,False,False,False
5,0.0,9449.95,True,False,False,False
2,0.0,12.94,True,False,False,False
1,0.8,2.264,True,False,False,False
1,0.8,0.444,True,False,False,False
8,0.2,146.176,True,False,False,False
2,0.0,15.92,False,False,False,True
5,0.2,159.96,False,True,False,False
2,0.2,13.76,True,False,False,False
2,0.8,4.312,True,False,False,False
2,0.0,13.96,True,False,False,False
3,0.4,27.414,False,False,False,False
2,0.0,73.98,False,True,True,False
1,0.0,160.98,False,False,True,False
3,0.0,17.34,True,False,True,False
1,0.0,3.28,True,False,True,False
3,0.2,8.856,True,False,True,False
3,0.2,158.376,False,True,True,False
